S6,S5,S4,S2,S7,ITTH
TCGA.J4.A83M.01,0.131713946498988,0.158488431318079,0.447104750330749,0.260190563238091,0.00250230861409428,0.797884528877223
TCGA.EJ.A65F.01,0.461500146023541,0.0545177058065557,0.375288141113244,0.108691326714364,2.68034229522722e-06,0.698704996702334
TCGA.ZG.A9KY.01,0.585794718582696,0.00143601977188761,0.0432264526967886,0.369542808948627,0,0.513432544181447
TCGA.KK.A8IG.01,0.333051119642649,0.12836437157528,1.60033627790882e-09,0.494966356113039,0.0436181510686956,0.692422013439551
TCGA.CH.5738.01,0.132683932272743,0.0466291049469428,0.622704529122744,0.197157947571457,0.000824486086112785,0.64114952760817
TCGA.J4.8198.01,0.265699615606201,0.0415604956617071,0.520610240031707,0.170637682316309,0.00149196638407607,0.705591680682447
TCGA.EJ.7784.01,0.33146251867976,0.0210072618836957,0.503703851657271,0.142846093445488,0.000980274333785079,0.669397762335275
TCGA.V1.A9OH.01,0.391622523908274,0.136640188191819,0.27213871933978,0.199180314799327,0.00041825376079998,0.81886456138298
TCGA.G9.6343.01,4.80285766043573e-09,0.320542587638064,0.0404371694288349,0.628852933675606,0.0101673044546375,0.517428336861095
TCGA.EJ.7327.01,0.314950127455282,1.46032482096074e-06,0.639969380008774,0.0445568175838073,0.000522214627315155,0.492157867106153
TCGA.KK.A7B3.01,0.385510770123972,0.192397660711153,0.274732484608956,0.147359084028875,5.27043884793834e-10,0.821211971583185
TCGA.G9.6363.01,0.340283860366413,0.167256919848118,0.491197435070527,1.9132898303286e-07,0.00126159338595889,0.635956016160598
TCGA.XK.AAJR.01,0.252297359775306,0.0885790970876426,0.337606128981547,0.321499284446358,1.81297091462006e-05,0.8038672514333
TCGA.M7.A722.01,0.302367406393214,0.628548472957892,1.19964709406266e-06,0.0690777088652702,5.21213652926193e-06,0.520814427518787
TCGA.HC.7817.01,0.263548547230955,0.092420665186055,0.472350393281774,0.171679693585602,7.00715614538043e-07,0.763215263768785
TCGA.KK.A6E2.01,0.355532303611046,0.0696877302071207,0.57477589072285,9.47531263057837e-07,3.12792771969051e-06,0.54158572304711
TCGA.HC.8260.01,0.173493516620228,0.0932033857827426,0.400024849436067,0.333276644701635,1.60345932722513e-06,0.781513164541166
TCGA.G9.6367.01,0.000582120270981917,0.147027735230627,0.335498288428081,0.508393583466798,0.00849827260351144,0.644364929845435
TCGA.G9.6369.01,1.66560895933241e-05,0.25831890514027,5.11321852333138e-08,0.736853215129566,0.00481117250838545,0.37312469772563
TCGA.G9.6338.01,0.0958200081248708,0.0535244891724171,0.0269878688273143,0.0648912786803111,0.758776355195087,0.537985085254249
TCGA.XK.AAJU.01,0.162928578648444,0.128877257696156,0.396979464317649,0.310784372198353,0.000430327139397011,0.803369779570114
TCGA.EJ.7786.01,2.55284628626569e-10,0.0220441903715928,0.251533436590412,0.707952132874644,0.0184702399080666,0.465684775880917
TCGA.HC.7209.01,1.01545260558642e-09,0.0671595827361567,0.923446933287329,0.00809144323322973,0.00130203972783236,0.187983953519487
TCGA.CH.5792.01,0.274665547688327,0.033955580452822,0.295022724521727,0.395416430784262,0.000939716552862207,0.747679174675992
TCGA.CH.5751.01,0.783858296621365,0.00129231410966325,0.0983473975343839,0.110670612917646,0.00583137881694152,0.435671199653558
TCGA.HC.A4ZV.01,0.917488482748812,0.0536664011242045,1.08085589917926e-07,0.0288449731997288,3.4841664910746e-08,0.210175033774515
TCGA.J4.8200.01,0.0670581119415328,0.0294292952076254,0.24867926611032,0.566173885860285,0.0886594408802369,0.725664989989032
TCGA.2A.AAYO.01,0.13881868102058,0.198674928229187,0.0362401977867224,0.623305349239264,0.0029608437242469,0.638298698880995
TCGA.HC.A632.01,0.702669537131609,0.0807636694529145,0.216562072482583,5.47390287994382e-14,4.72093283929565e-06,0.486220226667204
TCGA.EJ.5519.01,0.296472384352685,0.00837206379196686,0.408232075136608,0.286923468440673,8.27806704765407e-09,0.698673996318036
TCGA.YL.A8SK.01,0.36628508461544,0.11444113975078,0.338876426408907,0.176616999220597,0.00378035000427513,0.813920448635759
TCGA.J4.AATV.01,1.22387867477884e-06,0.220657098797234,0.403740131660424,0.36741391379303,0.00818763187063784,0.687736488962471
TCGA.HI.7170.01,0.0971088000457388,0.216178741641368,0.287253285962633,0.387834420930639,0.0116247514196204,0.829487799487766
TCGA.CH.5752.01,0.281288448277353,0.0089245367587518,0.680875625396689,0.0277911565842689,0.00112023298293793,0.47705688518835
TCGA.EJ.7312.01,0.124889320374211,0.227381901284201,0.0636631332193149,0.584016746093583,4.8899028689405e-05,0.675089014040964
