S3,S7,S10,S2,S4,ITTH
TCGA.BB.4224.01,0.45051673827352,4.56724561393132e-05,0.0955798869830919,0.104658201234232,0.349199501053016,0.73795862327351
TCGA.CQ.5326.01,0.126310746413361,0.00173481043410793,1.03150142998698e-05,0.62737366619601,0.244570461942221,0.565036476866196
TCGA.BB.7861.01,0.923080019772806,0.00555512726862474,0.0019205204122272,0.0504275993794806,0.0190167331668615,0.211710313493693
TCGA.CR.6487.01,0.932957749394551,0.0179912621312077,0.0454074352893386,0.00209922329745812,0.00154432988744414,0.186632724077728
TCGA.BA.A6DI.01,0.506271669364854,0.125973713537791,0.0246422661860422,0.28907396005741,0.0540383908539029,0.753861964851092
TCGA.CN.6994.01,0.142476044879772,0.0642994312236275,0.0494595210194271,4.91385031717342e-05,0.743715864374002,0.511657477356536
TCGA.P3.A6T6.01,0.590791985390877,0.0222862288705146,0.196735468303987,0.0731439199064531,0.117042397528168,0.719474035762339
TCGA.CN.4739.01,0.736725979383488,0.00654164790137076,7.54496723347871e-07,0.0535240751788709,0.203207543039547,0.458872095541106
TCGA.DQ.7594.01,0.773379150009292,0.00533246586414959,0.000376184528295685,0.0301535710974705,0.190758628500792,0.40464042593229
TCGA.CV.A45W.01,0.654476704835632,0.203502282232962,0.0818343069021353,0.0554603652085527,0.00472634082071742,0.616349813737121
TCGA.BA.5556.01,0.057824277739055,2.37979163405671e-06,0.0420270057378801,0.253056950529632,0.647089386201798,0.576255369410358
TCGA.QK.AA3K.01,0.591528622068323,0.00243530805510239,0.217074896764275,0.188570928509795,0.000390244602503898,0.605472940887235
TCGA.CN.4727.01,0.329844867155241,0.013016695299236,0.0295617866841684,0.501004297179689,0.126572353681666,0.704799590166791
TCGA.BB.7864.01,0.405033026940078,0.126005951994021,0.0329575901148319,0.242900801495714,0.193102629455355,0.870389301817714
TCGA.CV.5966.01,0.0726229460676315,0.000591677165850094,0.202160226126688,0.662208345741262,0.0624168048985684,0.59904578142152
TCGA.CR.6482.01,0.794904396119484,0.0368736929757009,0.0183996102947006,0.0820245152780117,0.067797785332103,0.475473429299609
TCGA.CV.6936.01,0.297018408242096,2.54949112511871e-08,0.0942164387576407,0.0672561042669905,0.541509023238361,0.681494890040384
TCGA.CQ.5332.01,0.277817554775251,0.265887815387836,0.0207519252428032,0.310058749055872,0.125483955538239,0.877316956863774
TCGA.CQ.5327.01,0.192123796977571,0.00477204638310653,0.212298172904756,0.399009436332188,0.191796547402379,0.841762387673435
TCGA.CV.A460.01,0.741287857013858,3.35629574711151e-06,0.0529846698319891,1.47058195189607e-05,0.205709411038887,0.436838691815399
TCGA.UF.A71A.01,0.285445543179459,0.387093796073844,0.0955205227573103,0.0934754899414306,0.138464648047956,0.897753374481751
TCGA.BA.A4IF.01,0.363471262418527,0.131527835454441,0.0359129564614402,0.201304228497192,0.267783717168399,0.888282516431266
TCGA.F7.A50J.01,0.133687255408943,0.00407807894460476,0.174365202877217,0.43519191368381,0.252677549085425,0.811250222137239
TCGA.CV.7100.01,0.435275163762509,0.00016230886432594,0.026188174852164,0.326351989054165,0.212022363466836,0.716498192873835
TCGA.CQ.A4C9.01,0.561214431786449,0.117996651194401,0.0541890052070463,0.0891342497904858,0.177465662021618,0.780806455484812
TCGA.CR.7374.01,0.681851824071201,0.0501637512073526,5.28319944132332e-05,0.0675399176816748,0.200391675045358,0.569075835950225
TCGA.CV.A6JZ.01,0.172054903676478,2.37504341080723e-10,0.187432258619861,0.197880643657279,0.442632193808878,0.806473221053644
TCGA.D6.6827.01,0.690130559884945,0.00455327481481372,0.104935752396994,0.177063559006056,0.0233168538971905,0.566191119867499
TCGA.CQ.7068.01,0.173905856150791,5.94770527603326e-06,0.153902767854964,0.232277387120555,0.439908041168413,0.803153397642647
